Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
25.03.2024.,159,801000,43.760427710645,15.779695432894,142,Šibensko-kninska,Vodice,Vodice,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/novogradnja-luksuzni-stan-142-m2-centar-vodica-oglas-42070564
25.03.2024.,300,230000,43.653239757172,15.963289767001,63,Šibensko-kninska,Šibenik - Okolica,Žaborić,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-predivnim-pogledom-more-zaboricu-oglas-42585009
25.03.2024.,4050,83000,43.86405623612,16.148404942649,62,Šibensko-kninska,Drniš,Drniš,3,U kući,Jednoetažni,Unknown,Unknown,3.,Unknown,https://www.njuskalo.hr/nekretnine/stan-drnis-62.00-m2-oglas-40473833
25.03.2024.,619,230000,43.760910946787,15.775093919632,107,Šibensko-kninska,Vodice,Vodice,3,U kući,Jednoetažni,Unknown,Unknown,Prizemlje,2006.,https://www.njuskalo.hr/nekretnine/dva-stana-prizemlju-kuce-parkingom-vodice-107.00-m2-oglas-40473801
24.03.2024.,1165,239000,43.66117216252253,15.951615579373167,83,Šibensko-kninska,Šibenik - Okolica,Žaborić,3,U stambenoj zgradi,Jednoetažni,Djelomično namješten,A+,1.,2023.,https://www.njuskalo.hr/nekretnine/novogradnja-namjesten-parking-atraktivno-oglas-42183353
24.03.2024.,50,265000,43.758992637538,15.777116977648,92,Šibensko-kninska,Vodice,Vodice,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/vodice-izvrsna-lokacija-dvoetazni-stan-92.81-m2-vrtom-oglas-43248371
24.03.2024.,52,275000,43.760929906353,15.777406609418,96,Šibensko-kninska,Vodice,Vodice,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/vodice-izvrsna-lokacija-dvoetazni-stan-96.48-m2-vrtom-oglas-43248370
24.03.2024.,45,309000,43.759276593777,15.776178164097,108,Šibensko-kninska,Vodice,Vodice,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/vodice-izvrsna-lokacija-dvoetazni-stan-108.22-m2-vrtom-oglas-43248369
24.03.2024.,48,265000,43.761262261847,15.778197590085,92,Šibensko-kninska,Vodice,Vodice,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/vodice-izvrsna-lokacija-3-sobni-stan-92.82-m2-2-katu-oglas-43248368
24.03.2024.,50,274000,43.760361015419,15.776374890519,96,Šibensko-kninska,Vodice,Vodice,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2024.,https://www.njuskalo.hr/nekretnine/vodice-izvrsna-lokacija-3-sobni-stan-96.12-m2-2-katu-oglas-43248367
24.03.2024.,163,255000,43.505871948621,15.972756254557,75,Šibensko-kninska,Rogoznica,Ražanj,3,U kući,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/rogoznica-stan-pogledom-more-75m2-oglas-43248334
22.03.2024.,82,280000,43.81939,15.61781,64,Šibensko-kninska,Murter,Murter,3,U stambenoj zgradi,Jednoetažni,Unknown,B,1.,2024.,https://www.njuskalo.hr/nekretnine/stan-dvije-spavace-sobe-garaznim-mjestom-murteru-oglas-43232707
21.03.2024.,1500,380000,43.795240548937,15.672531053888,90,Šibensko-kninska,Tisno,Tisno,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,2023.,https://www.njuskalo.hr/nekretnine/odlican-apartman-30-m-mora-tisno-oglas-39230599
19.03.2024.,163,303000,43.746198066531,15.828304931136,101,Šibensko-kninska,Vodice,Srima,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2024.,https://www.njuskalo.hr/nekretnine/novogradnja-prostran-stan-101m2-srima-oglas-42110860
19.03.2024.,198,260000,43.582134029412,15.916690527481,260,Šibensko-kninska,Primošten,Primošten,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/stan-novogradnji-prizemlje-primosten-93-m2-oglas-41756010
19.03.2024.,172,290000,43.583607568047,15.918506415934,91,Šibensko-kninska,Primošten,Primošten,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,2023.,https://www.njuskalo.hr/nekretnine/stan-novogradnji-drugom-katu-primosten-91-m2-oglas-41756003
19.03.2024.,481,500000,43.582044941301,15.917156450772,128,Šibensko-kninska,Primošten,Primošten,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/luksuzni-stan-bazenom-pogledom-more-primosten-oglas-40575848
