Date,Views,Price,Latitude,Longitude,Living area,County,City,Neighborhood,Number of rooms,Type of flat,Number of floors,Furnishing,Energy class,Floor,Year of construction,Url
28.05.2024.,55,120000,45.265131212275,15.207369186141,91,Karlovačka,Ogulin,Ogulin,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/ogulin-obiteljski-stan-centru-oglas-43862231
28.05.2024.,36,120000,45.262293896617,15.209397264359,91,Karlovačka,Ogulin,Ogulin,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,Unknown,https://www.njuskalo.hr/nekretnine/ogulin-3s-kl-stan-parkingom-91-m2-oglas-43862121
27.05.2024.,2116,245000,45.494915944448,15.546556969606,258,Karlovačka,Karlovac,Zvijezda,5,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/karlovac-centar-predivan-salonski-stan-260m2-top-lokaciji-oglas-42267065
27.05.2024.,2089,93000,45.262748685086,15.206146744731,100,Karlovačka,Ogulin,Ogulin,3,U kući,Dvoetažni,Unknown,Unknown,Visoko prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-prizemlju-kuce-dvoristem-centru-ogulina-oglas-40950019
25.05.2024.,905,225000,45.47711463542569,15.540416157141726,68,Karlovačka,Karlovac,Švarča,3,U stambenoj zgradi,Jednoetažni,Potpuno namješten,A+,Prizemlje,2023.,https://www.njuskalo.hr/nekretnine/stan-karlovac-103.00-m2-terasa-vrt-oglas-43844237
25.05.2024.,1821,350000,45.476477679476,15.544822265429,178,Karlovačka,Karlovac,Švarča,5,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,1.,2024.,https://www.njuskalo.hr/nekretnine/dvoetazni-penthouse-novogradnji-oglas-43013302
25.05.2024.,836,115000,45.488339451181,15.550709847384,60,Karlovačka,Karlovac,Novi Centar,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,4.,1965.,https://www.njuskalo.hr/nekretnine/n-centar-2-60-m2-4-4-kat-2-loggie-novoureden-namjesten-oglas-43841579
25.05.2024.,510,79000,45.49780029240614,15.547679338526933,33,Karlovačka,Karlovac,Banija,1,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,3.,1965.,https://www.njuskalo.hr/nekretnine/vraza-1-33.5-m2-3-3kat-novoureden-pvc-klima-79-000-oglas-43841500
24.05.2024.,33478,96000,45.481170406757,15.543887598661,48,Karlovačka,Karlovac,Luščić,2,U stambenoj zgradi,Jednoetažni,Potpuno namješten,C,6.,1989.,https://www.njuskalo.hr/nekretnine/luscic-1.5-48m2-6-kat-et-centralno-lift-pvc-klima-novoureden-oglas-36009222
24.05.2024.,1241,168937,45.47731314327285,15.542861542011707,66,Karlovačka,Karlovac,Švarča,3,U stambenoj zgradi,Jednoetažni,Unknown,A,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-66.25-m2-novogradnja-oglas-42981231
24.05.2024.,796,85000,45.519150517177,15.531360512863,90,Karlovačka,Karlovac,Hrnetić-Novaki,3,U kući,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/etaza-kuce-2s-db-dvoriste-vrt-oglas-43564856
24.05.2024.,1779,90000,45.519406856286,15.532461261159,72,Karlovačka,Karlovac,Hrnetić-Novaki,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/prostrani-trosobni-stan-oglas-42861259
24.05.2024.,3429,133000,45.47318,15.548668,62,Karlovačka,Karlovac,Švarča,3,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,2.,1986.,https://www.njuskalo.hr/nekretnine/stan-karlovac-svarca-62.00-m2-renoviran-namjesten-oglas-43287577
24.05.2024.,1910,128000,45.468933086999,15.561978264969,104,Karlovačka,Karlovac,Mostanje,3,U kući,Jednoetažni,Unknown,C,Prizemlje,1968.,https://www.njuskalo.hr/nekretnine/stan-karlovac-104.35-m2-dva-odvojena-stana-garaza-citajte-oglas-oglas-43407267
23.05.2024.,2474,180000,45.49294,15.55534,114,Karlovačka,Karlovac,Zvijezda,4,U stambenoj zgradi,Jednoetažni,Potpuno namješten,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/karlovac-centar-4-sobe-109-m2-1-kat-garaza-oglas-41548090
22.05.2024.,6583,213000,45.479265838411,15.545372570847,116,Karlovačka,Karlovac,Švarča,4,U stambenoj zgradi,Jednoetažni,Unknown,A+,Unknown,Unknown,https://www.njuskalo.hr/nekretnine/novogradnja-116m2-dvoetazni-stan-vrtom-oglas-40072904
21.05.2024.,5942,65000,45.492487414339,15.55524663111,147,Karlovačka,Karlovac,Zvijezda,3,U stambenoj zgradi,Dvoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/hitna-prodaja-oglas-42736536
21.05.2024.,256,245000,45.493071818031,15.557183960062,258,Karlovačka,Karlovac,Zvijezda,5,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,1937.,https://www.njuskalo.hr/nekretnine/karlovac-zvijezda-djelomicno-renoviran-stan-258-m2-starom-centru-oglas-43757108
21.05.2024.,3443,49600,45.450632955365,15.499547123909,34,Karlovačka,Duga Resa,Duga Resa,1,U stambenoj zgradi,Jednoetažni,Nenamješten,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/stan-duga-resa-34.00-m2-oglas-43229260
21.05.2024.,440,86070,45.492628206307,15.556517966729,45,Karlovačka,Karlovac,Zvijezda,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,1950.,https://www.njuskalo.hr/nekretnine/prodaja-stan-karlovac-zvijezda-45.30m2-oglas-43788026
20.05.2024.,1224,182000,45.492232686377,15.555071876052,142,Karlovačka,Karlovac,Zvijezda,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,2.,1897.,https://www.njuskalo.hr/nekretnine/prodaja-stan-karlovac-korzo-4skl-142.68m2-oglas-41925414
20.05.2024.,1707,110000,45.492135175475,15.555649921724,101,Karlovačka,Karlovac,Zvijezda,4,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Potkrovlje,Unknown,https://www.njuskalo.hr/nekretnine/prodaja-stan-karlovac-zvijezda-4s-102m2-oglas-41925360
20.05.2024.,4625,115000,45.496709055531,15.524151222079,59,Karlovačka,Karlovac,Dubovac,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,4.,1974.,https://www.njuskalo.hr/nekretnine/prodaja-stan-karlovac-v-holjevca-59.19m2-oglas-41925231
20.05.2024.,1900,73430,45.470554676173,15.557306806957,67,Karlovačka,Karlovac,Mostanje,2,U kući,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/prodaja-stan-karlovac-mostanje-67.73m2-2s-oglas-41925461
20.05.2024.,801,90200,45.468449827977,15.560161547033,82,Karlovačka,Karlovac,Mostanje,2,U kući,Jednoetažni,Unknown,Unknown,Potkrovlje,Unknown,https://www.njuskalo.hr/nekretnine/prodaja-stan-karlovac-mostanje-82.32m2-2s-oglas-41925448
20.05.2024.,1729,88000,45.469864012193,15.560190237952,80,Karlovačka,Karlovac,Mostanje,2,U kući,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/prodaja-stan-karlovac-mostanje-80.26m2-2s-oglas-41925450
20.05.2024.,1800,165000,45.492200702956,15.55355314009,112,Karlovačka,Karlovac,Zvijezda,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/prodaja-stan-poslovni-prostor-karlovac-centar-112.60m2-oglas-41925431
20.05.2024.,6035,60000,45.496212347107,15.548085991959,75,Karlovačka,Karlovac,Banija,3,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,1.,Unknown,https://www.njuskalo.hr/nekretnine/prodaja-stan-karlovac-banija-75m2-oglas-41925168
20.05.2024.,4143,52800,45.496024985521,15.54806675645,66,Karlovačka,Karlovac,Banija,2,U stambenoj zgradi,Jednoetažni,Unknown,Unknown,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/prodaja-stan-karlovac-banija-66m2-oglas-41925154
20.05.2024.,2621,185079,45.478589612304,15.543754217006,97,Karlovačka,Karlovac,Švarča,3,U stambenoj zgradi,Jednoetažni,Unknown,A+,1.,2023.,https://www.njuskalo.hr/nekretnine/prodaja-novogradnja-stan-karlovac-svarca-97.41m2-2s-db-oglas-42577719
20.05.2024.,2620,94222,45.480185052255,15.545688363001,36,Karlovačka,Karlovac,Švarča,1,U stambenoj zgradi,Jednoetažni,Unknown,A,Prizemlje,Unknown,https://www.njuskalo.hr/nekretnine/stan-karlovac-36.95-m2-novogradnja-oglas-42981041
